"covariateId","columnId","covariateName","analysisId","conceptId","covariateValue","included"
199064201,1087,"condition_era any time prior through 0 days relative to index: Chronic vascular insufficiency of intestine",201,199064,0,0
199074201,835,"condition_era any time prior through 0 days relative to index: Acute pancreatitis",201,199074,0,0
199075201,974,"condition_era any time prior through 0 days relative to index: Neurogenic bladder",201,199075,0,0
199754201,1058,"condition_era any time prior through 0 days relative to index: Primary malignant neoplasm of pancreas",201,199754,0,0
199839201,772,"condition_era any time prior through 0 days relative to index: External hemorrhoids without complication",201,199839,0.00242029614056174,1
199866201,690,"condition_era any time prior through 0 days relative to index: Acute gastritis",201,199866,0,0
199872201,1071,"condition_era any time prior through 0 days relative to index: Chronic pyelonephritis without medullary necrosis",201,199872,0,0
199876201,941,"condition_era any time prior through 0 days relative to index: Prolapse of female genital organs",201,199876,0,0
199913201,410,"condition_era any time prior through 0 days relative to index: Acquired deformity of ankle AND/OR foot",201,199913,0,0
199991201,352,"condition_era any time prior through 0 days relative to index: Disorder of transplanted kidney",201,199991,0,0
200051201,374,"condition_era any time prior through 0 days relative to index: Primary malignant neoplasm of ovary",201,200051,0,0
200174201,479,"condition_era any time prior through 0 days relative to index: Disorder of skin AND/OR subcutaneous tissue",201,200174,0,0
200219201,142,"condition_era any time prior through 0 days relative to index: Abdominal pain",201,200219,0.00352197787379617,1
200485201,445,"condition_era any time prior through 0 days relative to index: Pressure ulcer of buttock",201,200485,0,0
200528201,166,"condition_era any time prior through 0 days relative to index: Ascites",201,200528,0.00432117631343586,1
200680201,791,"condition_era any time prior through 0 days relative to index: Neoplasm of bladder",201,200680,0,0
200687201,681,"condition_era any time prior through 0 days relative to index: Renal disorder associated with type 1 diabetes mellitus",201,200687,0,0
200845201,715,"condition_era any time prior through 0 days relative to index: Urgent desire to urinate",201,200845,0.00375420742233554,1
200970201,514,"condition_era any time prior through 0 days relative to index: Carcinoma in situ of prostate",201,200970,0,0
201059201,638,"condition_era any time prior through 0 days relative to index: Hypertrophic gastritis",201,201059,0,0
201066201,1148,"condition_era any time prior through 0 days relative to index: Obstruction of bile duct",201,201066,0,0
201069201,692,"condition_era any time prior through 0 days relative to index: Peptic ulcer without hemorrhage, without perforation AND without obstruction",201,201069,0,0
201070201,644,"condition_era any time prior through 0 days relative to index: Cholelithiasis AND cholecystitis without obstruction",201,201070,0,0
201072201,114,"condition_era any time prior through 0 days relative to index: Benign prostatic hypertrophy without outflow obstruction",201,201072,0,0
201078201,421,"condition_era any time prior through 0 days relative to index: Atrophic vaginitis",201,201078,0,0
201254201,255,"condition_era any time prior through 0 days relative to index: Type 1 diabetes mellitus",201,201254,0,0
201337201,1128,"condition_era any time prior through 0 days relative to index: Disorder of bladder",201,201337,0,0
201340201,308,"condition_era any time prior through 0 days relative to index: Gastritis",201,201340,0,0
201353201,899,"condition_era any time prior through 0 days relative to index: Irradiation cystitis",201,201353,0,0
201527201,970,"condition_era any time prior through 0 days relative to index: Neoplasm of uncertain behavior of prostate",201,201527,0,0
201530201,520,"condition_era any time prior through 0 days relative to index: Type 2 diabetes mellitus with hyperosmolar coma",201,201530,0,0
201606201,251,"condition_era any time prior through 0 days relative to index: Crohn's disease",201,201606,0,0
201618201,547,"condition_era any time prior through 0 days relative to index: Disorder of intestine",201,201618,0,0
201620201,113,"condition_era any time prior through 0 days relative to index: Kidney stone",201,201620,0.00401011536577453,1
201621201,1043,"condition_era any time prior through 0 days relative to index: Chronic cystitis",201,201621,0,0
201633201,173,"condition_era any time prior through 0 days relative to index: Cystitis cystica",201,201633,0,0
201826201,207,"condition_era any time prior through 0 days relative to index: Type 2 diabetes mellitus",201,201826,0,0
201894201,925,"condition_era any time prior through 0 days relative to index: Acute vascular insufficiency of intestine",201,201894,0,0
201908201,364,"condition_era any time prior through 0 days relative to index: Chronic pyelonephritis with medullary necrosis",201,201908,0,0
201965201,954,"condition_era any time prior through 0 days relative to index: Shock",201,201965,0,0
252658201,1024,"condition_era any time prior through 0 days relative to index: Intrinsic asthma without status asthmaticus",201,252658,0,0
252663201,1009,"condition_era any time prior through 0 days relative to index: Pneumonitis due to inhalation of food or vomitus",201,252663,0,0
254058201,940,"condition_era any time prior through 0 days relative to index: Acute bronchiolitis due to respiratory syncytial virus",201,254058,0,0
254061201,959,"condition_era any time prior through 0 days relative to index: Pleural effusion",201,254061,0.00335013001176681,1
254062201,807,"condition_era any time prior through 0 days relative to index: Acute chest syndrome",201,254062,0,0
254591201,1041,"condition_era any time prior through 0 days relative to index: Secondary malignant neoplasm of lung",201,254591,0.00282522849252259,1
254676201,532,"condition_era any time prior through 0 days relative to index: Lung involvement associated with another disorder",201,254676,0,0
255302201,133,"condition_era any time prior through 0 days relative to index: Spontaneous pneumothorax",201,255302,0,0
255304201,817,"condition_era any time prior through 0 days relative to index: Lung disease with systemic sclerosis",201,255304,0,0
255841201,305,"condition_era any time prior through 0 days relative to index: Chronic bronchitis",201,255841,0,0
255848201,988,"condition_era any time prior through 0 days relative to index: Pneumonia",201,255848,0,0
256197201,938,"condition_era any time prior through 0 days relative to index: Rheumatoid lung disease",201,256197,0,0
256439201,172,"condition_era any time prior through 0 days relative to index: Allergic rhinitis due to pollen",201,256439,0,0
256448201,144,"condition_era any time prior through 0 days relative to index: Chronic asthmatic bronchitis",201,256448,0.0039095448573632,1
256449201,877,"condition_era any time prior through 0 days relative to index: Bronchiectasis",201,256449,0,0
256717201,491,"condition_era any time prior through 0 days relative to index: Bronchospasm",201,256717,0,0
257004201,258,"condition_era any time prior through 0 days relative to index: Acute exacerbation of chronic obstructive airways disease",201,257004,0,0
257007201,240,"condition_era any time prior through 0 days relative to index: Allergic rhinitis",201,257007,0.00160801825817673,1
257011201,120,"condition_era any time prior through 0 days relative to index: Acute upper respiratory infection",201,257011,0,0
257012201,383,"condition_era any time prior through 0 days relative to index: Chronic sinusitis",201,257012,0,0
257315201,995,"condition_era any time prior through 0 days relative to index: Bacterial pneumonia",201,257315,0,0
257581201,147,"condition_era any time prior through 0 days relative to index: Exacerbation of asthma",201,257581,0,0
257628201,522,"condition_era any time prior through 0 days relative to index: Systemic lupus erythematosus",201,257628,0,0
257683201,932,"condition_era any time prior through 0 days relative to index: Posterior rhinorrhea",201,257683,0,0
257907201,494,"condition_era any time prior through 0 days relative to index: Disorder of lung",201,257907,0,0
258375201,525,"condition_era any time prior through 0 days relative to index: Overlapping malignant neoplasm of bronchus and lung",201,258375,0,0
258453201,1107,"condition_era any time prior through 0 days relative to index: Acute upper respiratory infection of multiple sites",201,258453,0,0
258780201,195,"condition_era any time prior through 0 days relative to index: Emphysematous bronchitis",201,258780,0,0
258787201,157,"condition_era any time prior through 0 days relative to index: Spontaneous tension pneumothorax",201,258787,0,0
259043201,616,"condition_era any time prior through 0 days relative to index: Emphysematous bleb of lung",201,259043,0,0
259848201,464,"condition_era any time prior through 0 days relative to index: Chronic rhinitis",201,259848,0,0
260123201,392,"condition_era any time prior through 0 days relative to index: Acute sinusitis",201,260123,0,0
260125201,485,"condition_era any time prior through 0 days relative to index: Acute bronchiolitis",201,260125,0,0
261325201,151,"condition_era any time prior through 0 days relative to index: Pulmonary emphysema",201,261325,0.00733661959441971,1
261326201,694,"condition_era any time prior through 0 days relative to index: Viral pneumonia",201,261326,0.00397508675347925,1
261327201,1015,"condition_era any time prior through 0 days relative to index: Pleural empyema with no fistula",201,261327,0,0
261880201,456,"condition_era any time prior through 0 days relative to index: Atelectasis",201,261880,0.00392214383078318,1
261883201,935,"condition_era any time prior through 0 days relative to index: Empyema with fistula",201,261883,0,0
312327201,459,"condition_era any time prior through 0 days relative to index: Acute myocardial infarction",201,312327,0.00975171219802885,1
312338201,393,"condition_era any time prior through 0 days relative to index: Benign hypertensive heart disease with congestive heart failure",201,312338,0,0
312437201,191,"condition_era any time prior through 0 days relative to index: Dyspnea",201,312437,0,0
312622201,691,"condition_era any time prior through 0 days relative to index: Venous retinal branch occlusion",201,312622,0,0
312922201,210,"condition_era any time prior through 0 days relative to index: Coronary bypass graft finding",201,312922,0.00591908111785066,1
312931201,489,"condition_era any time prior through 0 days relative to index: Multiple mitral and aortic valve involvement",201,312931,0,0
312940201,864,"condition_era any time prior through 0 days relative to index: Acute-on-chronic respiratory failure",201,312940,0,0
312950201,902,"condition_era any time prior through 0 days relative to index: IgE-mediated allergic asthma",201,312950,0,0
312998201,241,"condition_era any time prior through 0 days relative to index: Pain in thoracic spine",201,312998,0,0
313217201,203,"condition_era any time prior through 0 days relative to index: Atrial fibrillation",201,313217,0,0
313324201,1032,"condition_era any time prior through 0 days relative to index: Cheyne-Stokes respiration",201,313324,0,0
313459201,345,"condition_era any time prior through 0 days relative to index: Sleep apnea",201,313459,0,0
313502201,553,"condition_era any time prior through 0 days relative to index: Benign hypertensive heart disease without congestive heart failure",201,313502,0,0
313761201,1167,"condition_era any time prior through 0 days relative to index: Central retinal vein occlusion",201,313761,0,0
313780201,975,"condition_era any time prior through 0 days relative to index: Mobitz type II atrioventricular block",201,313780,0,0
313792201,242,"condition_era any time prior through 0 days relative to index: Paroxysmal tachycardia",201,313792,0.0023781506247413,1
313878201,224,"condition_era any time prior through 0 days relative to index: Respiratory symptom",201,313878,0.00638427252445668,1
314131201,542,"condition_era any time prior through 0 days relative to index: Degeneration of cervical intervertebral disc",201,314131,0.00228629239465199,1
314369201,536,"condition_era any time prior through 0 days relative to index: Malignant hypertensive heart disease without congestive heart failure",201,314369,0,0
314378201,728,"condition_era any time prior through 0 days relative to index: Hypertensive heart disease with congestive heart failure",201,314378,0.00712417787716888,1
314379201,208,"condition_era any time prior through 0 days relative to index: First degree atrioventricular block",201,314379,0,0
314658201,116,"condition_era any time prior through 0 days relative to index: Cardiomegaly",201,314658,0.00542166306297788,1
314659201,366,"condition_era any time prior through 0 days relative to index: Arteritis",201,314659,0,0
314665201,504,"condition_era any time prior through 0 days relative to index: Atrial flutter",201,314665,0,0
314754201,385,"condition_era any time prior through 0 days relative to index: Wheezing",201,314754,0,0
314962201,1037,"condition_era any time prior through 0 days relative to index: Raynaud's disease",201,314962,0,0
314971201,476,"condition_era any time prior through 0 days relative to index: Chronic respiratory failure",201,314971,0,0
315273201,1160,"condition_era any time prior through 0 days relative to index: Mitral valve stenosis",201,315273,0,0
315276201,921,"condition_era any time prior through 0 days relative to index: Vitreous hemorrhage",201,315276,0,0
315286201,124,"condition_era any time prior through 0 days relative to index: Chronic ischemic heart disease",201,315286,0.000421794039950797,1
315295201,336,"condition_era any time prior through 0 days relative to index: Congestive rheumatic heart failure",201,315295,0,0
315296201,291,"condition_era any time prior through 0 days relative to index: Preinfarction syndrome",201,315296,0,0
315361201,747,"condition_era any time prior through 0 days relative to index: Orthopnea",201,315361,0,0
315831201,837,"condition_era any time prior through 0 days relative to index: Chronic pulmonary heart disease",201,315831,0,0
315832201,495,"condition_era any time prior through 0 days relative to index: Angina decubitus",201,315832,0,0
316127201,824,"condition_era any time prior through 0 days relative to index: Vitreous opacities",201,316127,0,0
316135201,558,"condition_era any time prior through 0 days relative to index: Atrioventricular block",201,316135,0,0
316211201,912,"condition_era any time prior through 0 days relative to index: Acquired spondylolisthesis",201,316211,0,0
316427201,993,"condition_era any time prior through 0 days relative to index: Aneurysm of coronary vessels",201,316427,0,0
316429201,141,"condition_era any time prior through 0 days relative to index: Premature beats",201,316429,0,0
316437201,761,"condition_era any time prior through 0 days relative to index: Cerebral atherosclerosis",201,316437,0,0
316814201,523,"condition_era any time prior through 0 days relative to index: Hyperventilation",201,316814,0,0
316993201,164,"condition_era any time prior through 0 days relative to index: Tricuspid valve disorder",201,316993,0,0
316995201,411,"condition_era any time prior through 0 days relative to index: Coronary occlusion",201,316995,0.00152917099815111,1
316999201,130,"condition_era any time prior through 0 days relative to index: Conduction disorder of the heart",201,316999,0.00341081150804103,1
317002201,457,"condition_era any time prior through 0 days relative to index: Low blood pressure",201,317002,0.000106089812744607,1
317009201,196,"condition_era any time prior through 0 days relative to index: Asthma",201,317009,0.00391810626367484,1
317248201,477,"condition_era any time prior through 0 days relative to index: Disorder of hematopoietic structure",201,317248,0,0
317302201,136,"condition_era any time prior through 0 days relative to index: Sinus node dysfunction",201,317302,0,0
317305201,980,"condition_era any time prior through 0 days relative to index: Stricture of artery",201,317305,0,0
317309201,963,"condition_era any time prior through 0 days relative to index: Peripheral arterial occlusive disease",201,317309,0,0
317376201,665,"condition_era any time prior through 0 days relative to index: Tachypnea",201,317376,0.00651865345039236,1
317576201,134,"condition_era any time prior through 0 days relative to index: Coronary arteriosclerosis",201,317576,0.00295613510685532,1
317890201,847,"condition_era any time prior through 0 days relative to index: Mitral and aortic stenosis",201,317890,0,0
317893201,376,"condition_era any time prior through 0 days relative to index: Paroxysmal supraventricular tachycardia",201,317893,0.00131395304248379,1
317898201,177,"condition_era any time prior through 0 days relative to index: Malignant essential hypertension",201,317898,0,0
318169201,909,"condition_era any time prior through 0 days relative to index: Varicose veins of lower extremity",201,318169,0,0
318443201,1031,"condition_era any time prior through 0 days relative to index: Arteriosclerotic vascular disease",201,318443,0,0
318448201,734,"condition_era any time prior through 0 days relative to index: Second degree atrioventricular block",201,318448,0,0
318459201,248,"condition_era any time prior through 0 days relative to index: Respiratory insufficiency",201,318459,0,0
318521201,657,"condition_era any time prior through 0 days relative to index: Displacement of thoracic intervertebral disc without myelopathy",201,318521,0.003989026553535,1
318522201,680,"condition_era any time prior through 0 days relative to index: Schmorl's nodes of thoracic region",201,318522,0,0
318712201,786,"condition_era any time prior through 0 days relative to index: Peripheral circulatory disorder associated with type 1 diabetes mellitus",201,318712,0,0
318736201,698,"condition_era any time prior through 0 days relative to index: Migraine",201,318736,0,0
318784201,599,"condition_era any time prior through 0 days relative to index: Varicose veins of lower extremity with ulcer",201,318784,0,0
318800201,565,"condition_era any time prior through 0 days relative to index: Gastroesophageal reflux disease",201,318800,0.00470048208730676,1
319034201,132,"condition_era any time prior through 0 days relative to index: Hypertensive heart disease without congestive heart failure",201,319034,0,0
319038201,154,"condition_era any time prior through 0 days relative to index: Postmyocardial infarction syndrome",201,319038,0,0
319041201,205,"condition_era any time prior through 0 days relative to index: Orthostatic hypotension",201,319041,0,0
319049201,289,"condition_era any time prior through 0 days relative to index: Acute respiratory failure",201,319049,0.00222141394853027,1
319835201,163,"condition_era any time prior through 0 days relative to index: Congestive heart failure",201,319835,0,0
319845201,314,"condition_era any time prior through 0 days relative to index: Pulmonary valve disorder",201,319845,0,0
320416201,929,"condition_era any time prior through 0 days relative to index: Diseases of mitral and aortic valves",201,320416,0,0
320420201,455,"condition_era any time prior through 0 days relative to index: Vitreous degeneration",201,320420,0,0
320536201,501,"condition_era any time prior through 0 days relative to index: Electrocardiogram abnormal",201,320536,0,0
320744201,927,"condition_era any time prior through 0 days relative to index: Complete atrioventricular block",201,320744,0,0
321042201,618,"condition_era any time prior through 0 days relative to index: Cardiac arrest",201,321042,0,0
321052201,453,"condition_era any time prior through 0 days relative to index: Peripheral vascular disease",201,321052,0,0
321109201,828,"condition_era any time prior through 0 days relative to index: Congenital anomaly of coronary artery",201,321109,0,0
321389201,212,"condition_era any time prior through 0 days relative to index: Disorder of intervertebral disc of thoracic spine",201,321389,0.00685114518685007,1
321596201,533,"condition_era any time prior through 0 days relative to index: Peripheral venous insufficiency",201,321596,0,0
321661201,342,"condition_era any time prior through 0 days relative to index: Spinal stenosis of thoracic region",201,321661,0.00795159711977431,1
321689201,920,"condition_era any time prior through 0 days relative to index: Apnea",201,321689,0,0
321822201,570,"condition_era any time prior through 0 days relative to index: Peripheral circulatory disorder associated with diabetes mellitus",201,321822,0,0
321882201,874,"condition_era any time prior through 0 days relative to index: Generalized atherosclerosis",201,321882,0,0
321887201,884,"condition_era any time prior through 0 days relative to index: Disorder of artery",201,321887,0,0
372309201,1120,"condition_era any time prior through 0 days relative to index: Mononeuritis",201,372309,0,0
372315201,1166,"condition_era any time prior through 0 days relative to index: Anterior subcapsular polar cataract",201,372315,0,0
372409201,508,"condition_era any time prior through 0 days relative to index: Sciatica",201,372409,0,0
372624201,1069,"condition_era any time prior through 0 days relative to index: Cataract with neovascularization",201,372624,0,0
372629201,361,"condition_era any time prior through 0 days relative to index: Nonexudative age-related macular degeneration",201,372629,0,0
372886201,1068,"condition_era any time prior through 0 days relative to index: Refractory migraine with aura",201,372886,0,0
372887201,551,"condition_era any time prior through 0 days relative to index: Disorder of brain",201,372887,0,0
372892201,967,"condition_era any time prior through 0 days relative to index: Metabolic encephalopathy",201,372892,0,0
372903201,294,"condition_era any time prior through 0 days relative to index: Retinal edema",201,372903,0,0
372905201,1049,"condition_era any time prior through 0 days relative to index: Myotonic cataract",201,372905,0,0
372924201,185,"condition_era any time prior through 0 days relative to index: Cerebral artery occlusion",201,372924,0,0
373179201,782,"condition_era any time prior through 0 days relative to index: Senile degeneration of brain",201,373179,0,0
373474201,907,"condition_era any time prior through 0 days relative to index: Diplopia",201,373474,0,0
373478201,600,"condition_era any time prior through 0 days relative to index: Presbyopia",201,373478,0,0
373503201,849,"condition_era any time prior through 0 days relative to index: Transient cerebral ischemia",201,373503,0,0
373769201,641,"condition_era any time prior through 0 days relative to index: Nuclear cataract",201,373769,0,0
373770201,526,"condition_era any time prior through 0 days relative to index: Infantile, juvenile and presenile cataracts",201,373770,0,0
373995201,1085,"condition_era any time prior through 0 days relative to index: Delirium",201,373995,0,0
373999201,805,"condition_era any time prior through 0 days relative to index: Diabetic oculopathy associated with type 1 diabetes mellitus",201,373999,0,0
374009201,202,"condition_era any time prior through 0 days relative to index: Organic mental disorder",201,374009,0,0
374022201,937,"condition_era any time prior through 0 days relative to index: Hemiplegia",201,374022,0,0
374025201,1078,"condition_era any time prior through 0 days relative to index: Retinal hemorrhage",201,374025,0,0
374028201,516,"condition_era any time prior through 0 days relative to index: Age related macular degeneration",201,374028,0.00504031200623818,1
374034201,1004,"condition_era any time prior through 0 days relative to index: Visual disturbance",201,374034,0,0
374044201,492,"condition_era any time prior through 0 days relative to index: Ptosis of eyelid",201,374044,0,0
374055201,143,"condition_era any time prior through 0 days relative to index: Basilar artery syndrome",201,374055,0,0
374326201,1101,"condition_era any time prior through 0 days relative to index: Arteriosclerotic dementia with depression",201,374326,0,0
374366201,318,"condition_era any time prior through 0 days relative to index: Sensorineural hearing loss",201,374366,0,0
374384201,768,"condition_era any time prior through 0 days relative to index: Cerebral ischemia",201,374384,0,0
374642201,755,"condition_era any time prior through 0 days relative to index: Total traumatic cataract",201,374642,0,0
374646201,803,"condition_era any time prior through 0 days relative to index: Toxic cataract",201,374646,0,0
374882201,879,"condition_era any time prior through 0 days relative to index: Benign connective tissue neoplasm",201,374882,0,0
374888201,377,"condition_era any time prior through 0 days relative to index: Dementia associated with another disease",201,374888,0,0
374914201,1003,"condition_era any time prior through 0 days relative to index: Tetraplegia",201,374914,0,0
374915201,1163,"condition_era any time prior through 0 days relative to index: Localization-related epilepsy",201,374915,0,0
374924201,524,"condition_era any time prior through 0 days relative to index: Generalized convulsive epilepsy",201,374924,0,0
375239201,619,"condition_era any time prior through 0 days relative to index: Degenerative brain disorder",201,375239,0.00392162661058352,1
375256201,1155,"condition_era any time prior through 0 days relative to index: Anterior subcapsular polar senile cataract",201,375256,0,0
375415201,422,"condition_era any time prior through 0 days relative to index: Injury of head",201,375415,0,0
375545201,344,"condition_era any time prior through 0 days relative to index: Cataract",201,375545,0,0
375546201,1133,"condition_era any time prior through 0 days relative to index: Combined nonsenile cataract",201,375546,0.010299278561744,1
375791201,275,"condition_era any time prior through 0 days relative to index: Uncomplicated senile dementia",201,375791,0.0068294683606214,1
375806201,639,"condition_era any time prior through 0 days relative to index: Idiopathic peripheral neuropathy",201,375806,0,0
376065201,211,"condition_era any time prior through 0 days relative to index: Neurologic disorder associated with type 2 diabetes mellitus",201,376065,0,0
376085201,863,"condition_era any time prior through 0 days relative to index: Uncomplicated presenile dementia",201,376085,0.00375105651842662,1
376115201,1067,"condition_era any time prior through 0 days relative to index: Cystoid macular retinal degeneration",201,376115,0,0
376117201,380,"condition_era any time prior through 0 days relative to index: Cataract in degenerative disorder",201,376117,0,0
376120201,587,"condition_era any time prior through 0 days relative to index: Keratoconjunctivitis sicca, not specified as Sj+¦gren's",201,376120,0,0
376208201,984,"condition_era any time prior through 0 days relative to index: Disorder of soft tissue",201,376208,0,0
376400201,369,"condition_era any time prior through 0 days relative to index: Combined form of senile cataract",201,376400,0,0
376401201,999,"condition_era any time prior through 0 days relative to index: Traumatic cataract",201,376401,0,0
376415201,499,"condition_era any time prior through 0 days relative to index: Hypermetropia",201,376415,0,0
376680201,1136,"condition_era any time prior through 0 days relative to index: Generalized non-convulsive epilepsy",201,376680,0,0
376683201,232,"condition_era any time prior through 0 days relative to index: Nonproliferative diabetic retinopathy",201,376683,0,0
376688201,632,"condition_era any time prior through 0 days relative to index: Subcapsular glaucomatous flecks",201,376688,0,0
376714201,1149,"condition_era any time prior through 0 days relative to index: Vertebrobasilar artery syndrome",201,376714,0,0
376946201,1175,"condition_era any time prior through 0 days relative to index: Senile dementia with delirium",201,376946,0,0
376961201,190,"condition_era any time prior through 0 days relative to index: Disturbance of consciousness",201,376961,0.00758635455152662,1
376965201,180,"condition_era any time prior through 0 days relative to index: Hypertensive retinopathy",201,376965,0,0
376966201,511,"condition_era any time prior through 0 days relative to index: Exudative age-related macular degeneration",201,376966,0.00494520151719708,1
376973201,401,"condition_era any time prior through 0 days relative to index: Cataract secondary to ocular disease",201,376973,0,0
376979201,891,"condition_era any time prior through 0 days relative to index: Diabetic cataract",201,376979,0,0
377091201,239,"condition_era any time prior through 0 days relative to index: Seizure",201,377091,0,0
377274201,719,"condition_era any time prior through 0 days relative to index: Nonsenile cataract",201,377274,0,0
377285201,656,"condition_era any time prior through 0 days relative to index: Mature cataract",201,377285,0,0
377575201,420,"condition_era any time prior through 0 days relative to index: Tinnitus",201,377575,0,0
377821201,531,"condition_era any time prior through 0 days relative to index: Neurological disorder associated with type 1 diabetes mellitus",201,377821,0,0
377844201,460,"condition_era any time prior through 0 days relative to index: Status migrainosus",201,377844,0,0
377861201,1105,"condition_era any time prior through 0 days relative to index: Disorder of refraction AND/OR accommodation",201,377861,0,0
377864201,1126,"condition_era any time prior through 0 days relative to index: Cataract associated with radiation",201,377864,0,0
378087201,754,"condition_era any time prior through 0 days relative to index: Secondary malignant neoplasm of brain and spinal cord",201,378087,0,0
378140201,1012,"condition_era any time prior through 0 days relative to index: Inflammatory and toxic neuropathy",201,378140,0,0
378414201,992,"condition_era any time prior through 0 days relative to index: Retinal detachment",201,378414,0.0049120251489676,1
378416201,390,"condition_era any time prior through 0 days relative to index: Retinal disorder",201,378416,0,0
378419201,349,"condition_era any time prior through 0 days relative to index: Alzheimer's disease",201,378419,0.000365600792559491,1
378424201,384,"condition_era any time prior through 0 days relative to index: Astigmatism",201,378424,0,0
378425201,449,"condition_era any time prior through 0 days relative to index: Blepharitis",201,378425,0,0
378427201,266,"condition_era any time prior through 0 days relative to index: Tear film insufficiency",201,378427,0,0
378735201,569,"condition_era any time prior through 0 days relative to index: Migraine without aura",201,378735,0,0
378743201,893,"condition_era any time prior through 0 days relative to index: Mild non-proliferative diabetic retinopathy",201,378743,0,0
379010201,204,"condition_era any time prior through 0 days relative to index: Epiretinal membrane",201,379010,0,0
379019201,730,"condition_era any time prior through 0 days relative to index: Conjunctivitis",201,379019,0,0
379784201,705,"condition_era any time prior through 0 days relative to index: Senile dementia with depression",201,379784,0,0
379805201,1090,"condition_era any time prior through 0 days relative to index: Myopia",201,379805,0,0
379809201,882,"condition_era any time prior through 0 days relative to index: Degenerative drusen",201,379809,0,0
379811201,395,"condition_era any time prior through 0 days relative to index: Hypermature cataract",201,379811,0,0
380094201,414,"condition_era any time prior through 0 days relative to index: Carpal tunnel syndrome",201,380094,0,0
380096201,843,"condition_era any time prior through 0 days relative to index: Proliferative diabetic retinopathy",201,380096,0.00721550728151927,1
380101201,1040,"condition_era any time prior through 0 days relative to index: Partial resolved traumatic cataract",201,380101,0,0
380378201,313,"condition_era any time prior through 0 days relative to index: Epilepsy",201,380378,0,0
380394201,566,"condition_era any time prior through 0 days relative to index: Idiopathic progressive polyneuropathy",201,380394,0,0
380688201,513,"condition_era any time prior through 0 days relative to index: Hypoglycemic coma",201,380688,0,0
380701201,819,"condition_era any time prior through 0 days relative to index: Diffuse Lewy body disease",201,380701,0,0
380706201,780,"condition_era any time prior through 0 days relative to index: Regular astigmatism",201,380706,0,0
380722201,1089,"condition_era any time prior through 0 days relative to index: Localized traumatic opacity",201,380722,0,0
380733201,758,"condition_era any time prior through 0 days relative to index: Otalgia",201,380733,0,0
380818201,911,"condition_era any time prior through 0 days relative to index: Acquired deformity of head",201,380818,0,0
380834201,1144,"condition_era any time prior through 0 days relative to index: Coma",201,380834,0,0
380986201,631,"condition_era any time prior through 0 days relative to index: Senile dementia with delusion",201,380986,0,0
381279201,515,"condition_era any time prior through 0 days relative to index: Tetanic cataract",201,381279,0,0
381290201,886,"condition_era any time prior through 0 days relative to index: Ocular hypertension",201,381290,0.0028780259591266,1
381292201,799,"condition_era any time prior through 0 days relative to index: Chronic allergic conjunctivitis",201,381292,0,0
381295201,451,"condition_era any time prior through 0 days relative to index: Age-related cataract",201,381295,0,0
381549201,576,"condition_era any time prior through 0 days relative to index: Migraine with aura",201,381549,0,0
381566201,1095,"condition_era any time prior through 0 days relative to index: Cataract in eye inflammatory disorder",201,381566,0,0
381591201,174,"condition_era any time prior through 0 days relative to index: Cerebrovascular disease",201,381591,0,0
381686201,162,"condition_era any time prior through 0 days relative to index: Persistent vegetative state",201,381686,0,0
381859201,1141,"condition_era any time prior through 0 days relative to index: Infective otitis externa",201,381859,0,0
381877201,946,"condition_era any time prior through 0 days relative to index: Dysfunction of eustachian tube",201,381877,0,0
432282201,750,"condition_era any time prior through 0 days relative to index: Sideroblastic anemia",201,432282,0,0
432284201,436,"condition_era any time prior through 0 days relative to index: Single major depressive episode",201,432284,0,0
432285201,763,"condition_era any time prior through 0 days relative to index: Recurrent major depressive episodes",201,432285,0,0
432289201,448,"condition_era any time prior through 0 days relative to index: Drug-induced neutropenia",201,432289,0,0
432295201,535,"condition_era any time prior through 0 days relative to index: Pernicious anemia",201,432295,0,0
432311201,712,"condition_era any time prior through 0 days relative to index: Angle-closure glaucoma - borderline",201,432311,0,0
432453201,249,"condition_era any time prior through 0 days relative to index: General clinical state finding",201,432453,0,0
432571201,101,"condition_era any time prior through 0 days relative to index: Malignant lymphoma",201,432571,0,0
432585201,335,"condition_era any time prior through 0 days relative to index: Blood coagulation disorder",201,432585,0,0
432590201,933,"condition_era any time prior through 0 days relative to index: Delusional disorder",201,432590,0,0
432597201,739,"condition_era any time prior through 0 days relative to index: Schizoaffective schizophrenia",201,432597,0,0
432626201,338,"condition_era any time prior through 0 days relative to index: Glaucoma associated with vascular disorder",201,432626,0,0
432719201,437,"condition_era any time prior through 0 days relative to index: Panniculitis",201,432719,0,0
432730201,668,"condition_era any time prior through 0 days relative to index: Difficulty speaking",201,432730,0,0
432738201,627,"condition_era any time prior through 0 days relative to index: Chronic fatigue syndrome",201,432738,0.00284733820536563,1
432795201,870,"condition_era any time prior through 0 days relative to index: Traumatic AND/OR non-traumatic injury",201,432795,0,0
432798201,1110,"condition_era any time prior through 0 days relative to index: Mechanical complication of internal orthopedic device, implant AND/OR graft",201,432798,0,0
432851201,914,"condition_era any time prior through 0 days relative to index: Secondary malignant neoplastic disease",201,432851,0,0
432863201,670,"condition_era any time prior through 0 days relative to index: Acquired coagulation factor deficiency",201,432863,0,0
432868201,1050,"condition_era any time prior through 0 days relative to index: Hemoglobinopathy",201,432868,0,0
432869201,746,"condition_era any time prior through 0 days relative to index: Hemorrhagic disorder due to circulating anticoagulants",201,432869,0,0
