"covariateId","columnId","covariateName","analysisId","conceptId","covariateValue","included"
140064201,1340,"condition_era any time prior through 0 days relative to index: Myelosclerosis with myeloid metaplasia",201,140064,0,0
140065201,1341,"condition_era any time prior through 0 days relative to index: Pure red cell aplasia",201,140065,0,0
140090201,1342,"condition_era any time prior through 0 days relative to index: Lesion of median nerve",201,140090,0,0
140099201,1343,"condition_era any time prior through 0 days relative to index: Subacute combined degeneration of spinal cord",201,140099,0,0
140168201,1344,"condition_era any time prior through 0 days relative to index: Psoriasis",201,140168,0,0
140172201,1345,"condition_era any time prior through 0 days relative to index: Erythematosquamous dermatosis",201,140172,0,0
140173201,1346,"condition_era any time prior through 0 days relative to index: Telogen effluvium",201,140173,0,0
140190201,1347,"condition_era any time prior through 0 days relative to index: Disorder of back",201,140190,0,0
140191201,1348,"condition_era any time prior through 0 days relative to index: Osteomyelitis of lower leg",201,140191,0,0
140208801,1349,"observation any time prior through 0 days relative to index: Unilateral complete cleft palate with cleft lip",801,140208,0,0
140214201,1350,"condition_era any time prior through 0 days relative to index: Eruption",201,140214,0,0
140259201,1351,"condition_era any time prior through 0 days relative to index: Open wound of face without complication",201,140259,0,0
140266201,1352,"condition_era any time prior through 0 days relative to index: Contusion of back",201,140266,0,0
140273201,1353,"condition_era any time prior through 0 days relative to index: Contusion of forearm",201,140273,0,0
140352201,1354,"condition_era any time prior through 0 days relative to index: Acute myeloid leukemia, disease",201,140352,0,0
140357201,1355,"condition_era any time prior through 0 days relative to index: Neoplasm of uncertain behavior of endocrine gland",201,140357,0,0
140362201,1356,"condition_era any time prior through 0 days relative to index: Hypoparathyroidism",201,140362,0,0
140364201,1357,"condition_era any time prior through 0 days relative to index: Disorder of thyrocalcitonin secretion",201,140364,0,0
140487201,1358,"condition_era any time prior through 0 days relative to index: Dermatitis herpetiformis",201,140487,0,0
140506201,1359,"condition_era any time prior through 0 days relative to index: Bilateral complete cleft palate with cleft lip",201,140506,0,0
140520201,1360,"condition_era any time prior through 0 days relative to index: Microstomia",201,140520,0,0
140555201,1361,"condition_era any time prior through 0 days relative to index: Open dislocation of metatarsal joint",201,140555,0,0
140570201,1362,"condition_era any time prior through 0 days relative to index: Open wound of back, uncomplicated",201,140570,0,0
140580201,1363,"condition_era any time prior through 0 days relative to index: Burn erythema of two OR more fingers including thumb",201,140580,0,0
140581201,1364,"condition_era any time prior through 0 days relative to index: Burn of chin",201,140581,0,0
140609201,1365,"condition_era any time prior through 0 days relative to index: Partial thickness burn of multiple sites of trunk",201,140609,0,0
140633201,1366,"condition_era any time prior through 0 days relative to index: Vaccinia",201,140633,0,0
140641201,1367,"condition_era any time prior through 0 days relative to index: Verruca vulgaris",201,140641,0,0
140645201,1368,"condition_era any time prior through 0 days relative to index: Diffuse cutaneous leishmaniasis",201,140645,0,0
140648201,1369,"condition_era any time prior through 0 days relative to index: Onychomycosis due to dermatophyte",201,140648,0.00221195367941776,1
140654201,1370,"condition_era any time prior through 0 days relative to index: Deep seated dermatophytosis",201,140654,0,0
140663201,1371,"condition_era any time prior through 0 days relative to index: Hodgkin's paragranuloma of lymph nodes of multiple sites",201,140663,0,0
140664201,1372,"condition_era any time prior through 0 days relative to index: S+¬zary's disease of lymph nodes of multiple sites",201,140664,0,0
140666201,1373,"condition_era any time prior through 0 days relative to index: Myeloid leukemia",201,140666,0,0
140672201,1374,"condition_era any time prior through 0 days relative to index: Acute monocytic leukemia in remission",201,140672,0,0
140673201,1375,"condition_era any time prior through 0 days relative to index: Hypothyroidism",201,140673,0,0
140681201,1376,"condition_era any time prior through 0 days relative to index: Constitutional aplastic anemia",201,140681,0,0
140708201,1377,"condition_era any time prior through 0 days relative to index: Myelopathy due to another disorder",201,140708,0,0
140803201,1378,"condition_era any time prior through 0 days relative to index: Idiopathic urticaria",201,140803,0,0
140821201,1379,"condition_era any time prior through 0 days relative to index: Spasm",201,140821,0,0
140823201,1380,"condition_era any time prior through 0 days relative to index: Acquired musculoskeletal deformity",201,140823,0,0
140885201,1381,"condition_era any time prior through 0 days relative to index: Second degree burn of nose",201,140885,0,0
140886201,1382,"condition_era any time prior through 0 days relative to index: Second degree burn of scapular region",201,140886,0,0
140947201,1383,"condition_era any time prior through 0 days relative to index: Cutaneous schistosomiasis",201,140947,0,0
140949201,1384,"condition_era any time prior through 0 days relative to index: Infestation by Sarcoptes scabiei var hominis",201,140949,0,0
140950201,1385,"condition_era any time prior through 0 days relative to index: Primary malignant neoplasm of gum",201,140950,0,0
140955201,1386,"condition_era any time prior through 0 days relative to index: Overlapping malignant neoplasm of floor of mouth",201,140955,0,0
140960201,1387,"condition_era any time prior through 0 days relative to index: Secondary malignant neoplasm of female breast",201,140960,0,0
140966201,1388,"condition_era any time prior through 0 days relative to index: Benign neoplasm of skin of face",201,140966,0,0
140967201,1389,"condition_era any time prior through 0 days relative to index: Myeloid sarcoma",201,140967,0,0
140976201,1390,"condition_era any time prior through 0 days relative to index: Toxic uninodular goiter",201,140976,0,0
141004201,1391,"condition_era any time prior through 0 days relative to index: Lesion of radial nerve",201,141004,0,0
141022201,1392,"condition_era any time prior through 0 days relative to index: Tenonitis",201,141022,0,0
141050201,1393,"condition_era any time prior through 0 days relative to index: Disorder of hard tissues of teeth",201,141050,0,0
141056201,1394,"condition_era any time prior through 0 days relative to index: Acute ethmoidal sinusitis",201,141056,0,0
141094201,1395,"condition_era any time prior through 0 days relative to index: Lichen",201,141094,0,0
141104201,1396,"condition_era any time prior through 0 days relative to index: Intervertebral disc disorder of lumbar region with myelopathy",201,141104,0,0
141124201,1397,"condition_era any time prior through 0 days relative to index: Congenital anomaly of cardiovascular system",201,141124,0,0
141159201,1398,"condition_era any time prior through 0 days relative to index: Open wound of buccal mucosa without complication",201,141159,0,0
141209201,1399,"condition_era any time prior through 0 days relative to index: Localized Salmonella infection",201,141209,0,0
141213201,1400,"condition_era any time prior through 0 days relative to index: Scarlet fever",201,141213,0,0
141232201,1401,"condition_era any time prior through 0 days relative to index: Malignant melanoma of skin",201,141232,0,0
141243201,1402,"condition_era any time prior through 0 days relative to index: Hodgkin's disease, lymphocytic depletion of intrathoracic lymph nodes",201,141243,0,0
141248201,1403,"condition_era any time prior through 0 days relative to index: Benign neoplasm of skin of lip",201,141248,0,0
141253201,1404,"condition_era any time prior through 0 days relative to index: Disorder of thyroid gland",201,141253,0,0
141305801,1405,"observation any time prior through 0 days relative to index: Unilateral sensorineural hearing loss with unrestricted hearing on the contralateral side",801,141305,0,0
141370201,1406,"condition_era any time prior through 0 days relative to index: Toxic erythema",201,141370,0,0
141371201,1407,"condition_era any time prior through 0 days relative to index: Pityriasis rosea",201,141371,0,0
141404201,1408,"condition_era any time prior through 0 days relative to index: Abnormal dermatoglyphic pattern",201,141404,0,0
141405201,1409,"condition_era any time prior through 0 days relative to index: Congenital absence of muscle AND/OR tendon",201,141405,0,0
141411201,1410,"condition_era any time prior through 0 days relative to index: Scalp injury",201,141411,0,0
141438201,1411,"condition_era any time prior through 0 days relative to index: Open wound of buccal mucosa with complication",201,141438,0,0
141457201,1412,"condition_era any time prior through 0 days relative to index: Burn involving 80-89 percent of body surface, with 80-89 percent of body surface with full thickness burn",201,141457,0,0
141474201,1413,"condition_era any time prior through 0 days relative to index: Second degree burn of hand",201,141474,0,0
141475201,1414,"condition_era any time prior through 0 days relative to index: Second degree burn of foot",201,141475,0,0
141498201,1415,"condition_era any time prior through 0 days relative to index: Cutaneous infectious disease due to Mycobacteria",201,141498,0,0
141508201,1416,"condition_era any time prior through 0 days relative to index: Dermatophytosis of scalp or beard",201,141508,0,0
141524201,1417,"condition_era any time prior through 0 days relative to index: Mycosis fungoides of lymph nodes of axilla AND/OR upper limb",201,141524,0,0
141608201,1418,"condition_era any time prior through 0 days relative to index: Periodontitis",201,141608,0,0
141648201,1419,"condition_era any time prior through 0 days relative to index: Contact dermatitis due to cosmetics",201,141648,0,0
141650201,1420,"condition_era any time prior through 0 days relative to index: Disseminated superficial actinic porokeratosis",201,141650,0,0
141651201,1421,"condition_era any time prior through 0 days relative to index: Stevens-Johnson syndrome",201,141651,0,0
141652201,1422,"condition_era any time prior through 0 days relative to index: Localized hyperhidrosis",201,141652,0,0
141654201,1423,"condition_era any time prior through 0 days relative to index: Infantile seborrheic dermatitis",201,141654,0,0
141662201,1424,"condition_era any time prior through 0 days relative to index: Acute osteomyelitis of hand",201,141662,0,0
141663201,1425,"condition_era any time prior through 0 days relative to index: Osteomyelitis",201,141663,0,0
141666201,1426,"condition_era any time prior through 0 days relative to index: Acute osteomyelitis of lower leg",201,141666,0,0
141667201,1427,"condition_era any time prior through 0 days relative to index: Laxity of ligament",201,141667,0,0
141673201,1428,"condition_era any time prior through 0 days relative to index: Aseptic necrosis of head of humerus",201,141673,0,0
141758201,1429,"condition_era any time prior through 0 days relative to index: Spinal cord injury without spinal bone injury",201,141758,0,0
141777201,1430,"condition_era any time prior through 0 days relative to index: Tuberculosis of thyroid gland",201,141777,0,0
141797201,1431,"condition_era any time prior through 0 days relative to index: Black piedra",201,141797,0,0
141814201,1432,"condition_era any time prior through 0 days relative to index: Letterer-Siwe disease of lymph nodes of multiple sites",201,141814,0,0
141816201,1433,"condition_era any time prior through 0 days relative to index: Acute lymphoid leukemia in remission",201,141816,0,0
141825201,1434,"condition_era any time prior through 0 days relative to index: Simple goiter",201,141825,0,0
141831201,1435,"condition_era any time prior through 0 days relative to index: DiGeorge sequence",201,141831,0,0
141917201,1436,"condition_era any time prior through 0 days relative to index: Balanitis xerotica obliterans",201,141917,0,0
141932201,1437,"condition_era any time prior through 0 days relative to index: Senile hyperkeratosis",201,141932,0,0
141933201,1438,"condition_era any time prior through 0 days relative to index: Alopecia areata",201,141933,0,0
141941201,1439,"condition_era any time prior through 0 days relative to index: Cervical spondylosis without myelopathy",201,141941,0,0
141944201,1440,"condition_era any time prior through 0 days relative to index: Acute osteomyelitis of humerus",201,141944,0,0
141955201,1441,"condition_era any time prior through 0 days relative to index: Pectus excavatum",201,141955,0,0
141972201,1442,"condition_era any time prior through 0 days relative to index: Open fracture of T1-T6 level with spinal cord injury",201,141972,0,0
141982201,1443,"condition_era any time prior through 0 days relative to index: Open dislocation of sacrum",201,141982,0,0
141997201,1444,"condition_era any time prior through 0 days relative to index: Open wound of forearm with complication",201,141997,0,0
142004201,1445,"condition_era any time prior through 0 days relative to index: Second degree burn of ear",201,142004,0,0
142026201,1446,"condition_era any time prior through 0 days relative to index: Disorder of cardiovascular prostheses and implants",201,142026,0,0
142032201,1447,"condition_era any time prior through 0 days relative to index: Second degree burn of lower leg",201,142032,0,0
142033201,1448,"condition_era any time prior through 0 days relative to index: Injury of cutaneous sensory nerve of upper limb",201,142033,0,0
192239201,1449,"condition_era any time prior through 0 days relative to index: Post-herpetic polyneuropathy",201,192239,0,0
192240201,1450,"condition_era any time prior through 0 days relative to index: Chronic viral hepatitis B with hepatitis D",201,192240,0,0
192242201,1451,"condition_era any time prior through 0 days relative to index: Acute hepatitis C",201,192242,0,0
192259201,1452,"condition_era any time prior through 0 days relative to index: Ascariasis",201,192259,0,0
192261201,1453,"condition_era any time prior through 0 days relative to index: Overlapping malignant neoplasm of pancreas",201,192261,0,0
192265201,1454,"condition_era any time prior through 0 days relative to index: Reticulosarcoma of intrapelvic lymph nodes",201,192265,0,0
192268201,1455,"condition_era any time prior through 0 days relative to index: Hodgkin's disease, mixed cellularity of intra-abdominal lymph nodes",201,192268,0,0
192270201,1456,"condition_era any time prior through 0 days relative to index: Malignant histiocytosis of intrapelvic lymph nodes",201,192270,0,0
192273201,1457,"condition_era any time prior through 0 days relative to index: Benign neoplasm of adrenal gland",201,192273,0,0
192275201,1458,"condition_era any time prior through 0 days relative to index: Alpha-1-antitrypsin deficiency",201,192275,0,0
192279201,1459,"condition_era any time prior through 0 days relative to index: Diabetic renal disease",201,192279,0,0
192286201,1460,"condition_era any time prior through 0 days relative to index: Intestinal disaccharidase deficiency",201,192286,0,0
192291201,1461,"condition_era any time prior through 0 days relative to index: Carcinoma in situ of intestinal tract",201,192291,0,0
192292201,1462,"condition_era any time prior through 0 days relative to index: Carcinoma in situ of liver and/or biliary system",201,192292,0,0
192298201,1463,"condition_era any time prior through 0 days relative to index: Hypersplenism",201,192298,0,0
192353201,1464,"condition_era any time prior through 0 days relative to index: Disorder of gallbladder",201,192353,0,0
192355201,1465,"condition_era any time prior through 0 days relative to index: Alveolar ridge abnormality",201,192355,0,0
192357201,1466,"condition_era any time prior through 0 days relative to index: Paralytic ileus",201,192357,0,0
192360201,1467,"condition_era any time prior through 0 days relative to index: Cyst and pseudocyst of pancreas",201,192360,0,0
192362201,1468,"condition_era any time prior through 0 days relative to index: Nephrotic syndrome with membranoproliferative glomerulonephritis",201,192362,0,0
192363201,1469,"condition_era any time prior through 0 days relative to index: Obstruction of gallbladder",201,192363,0,0
192364201,1470,"condition_era any time prior through 0 days relative to index: Nephrotic syndrome associated with another disorder",201,192364,0,0
192367201,1471,"condition_era any time prior through 0 days relative to index: Dysplasia of cervix",201,192367,0,0
192368201,1472,"condition_era any time prior through 0 days relative to index: Old vaginal laceration",201,192368,0,0
192369201,1473,"condition_era any time prior through 0 days relative to index: Old laceration of cervix",201,192369,0,0
192385201,1474,"condition_era any time prior through 0 days relative to index: Tumor of uterine body complicating antenatal care, baby not yet delivered",201,192385,0,0
192422201,1475,"condition_era any time prior through 0 days relative to index: Acquired deformity of pelvis",201,192422,0,0
192438201,1476,"condition_era any time prior through 0 days relative to index: Abdominal mass",201,192438,0,0
192440201,1477,"condition_era any time prior through 0 days relative to index: Ureterocele",201,192440,0,0
192450201,1478,"condition_era any time prior through 0 days relative to index: Retention of urine",201,192450,0,0
192496801,1479,"observation any time prior through 0 days relative to index: Unilateral traumatic amputation of leg below knee with complication",801,192496,0,0
192514201,1480,"condition_era any time prior through 0 days relative to index: Deep full thickness burn of foot, with loss of body part",201,192514,0,0
192560201,1481,"condition_era any time prior through 0 days relative to index: Malignant lymphoma of lymph nodes of inguinal region AND/OR lower limb",201,192560,0,0
192568201,1482,"condition_era any time prior through 0 days relative to index: Secondary malignant neoplasm of intra-abdominal lymph nodes",201,192568,0,0
192577201,1483,"condition_era any time prior through 0 days relative to index: Carcinoma in situ of female genital organ",201,192577,0,0
192581201,1484,"condition_era any time prior through 0 days relative to index: Carcinoma in situ of uterus",201,192581,0,0
192591201,1485,"condition_era any time prior through 0 days relative to index: Post-surgical hypoinsulinemia",201,192591,0,0
192606201,1486,"condition_era any time prior through 0 days relative to index: Paraplegia",201,192606,0,0
192667201,1487,"condition_era any time prior through 0 days relative to index: Atrophic gastritis",201,192667,0.00297974043186375,1
192670201,1488,"condition_era any time prior through 0 days relative to index: Portal pyemia",201,192670,0,0
192671201,1489,"condition_era any time prior through 0 days relative to index: Gastrointestinal hemorrhage",201,192671,0,0
192673201,1490,"condition_era any time prior through 0 days relative to index: Vascular insufficiency of intestine",201,192673,0,0
192675201,1491,"condition_era any time prior through 0 days relative to index: Biliary cirrhosis",201,192675,0,0
192676201,1492,"condition_era any time prior through 0 days relative to index: Cervical intraepithelial neoplasia grade 1",201,192676,0,0
192679201,1493,"condition_era any time prior through 0 days relative to index: Renal disease in pregnancy AND/OR puerperium without hypertension",201,192679,0,0
192680201,1494,"condition_era any time prior through 0 days relative to index: Portal hypertension",201,192680,0,0
192683201,1495,"condition_era any time prior through 0 days relative to index: Uterovaginal prolapse",201,192683,0,0
192686201,1496,"condition_era any time prior through 0 days relative to index: Hypertrophy of kidney",201,192686,0,0
192691201,1497,"condition_era any time prior through 0 days relative to index: Diabetes mellitus during pregnancy - baby not yet delivered",201,192691,0,0
192731201,1498,"condition_era any time prior through 0 days relative to index: Digestive symptom",201,192731,0,0
192732201,1499,"condition_era any time prior through 0 days relative to index: Splitting of urinary stream",201,192732,0,0
192735201,1500,"condition_era any time prior through 0 days relative to index: Malignant ascites",201,192735,0,0
192753201,1501,"condition_era any time prior through 0 days relative to index: Injury of small intestine with open wound into abdominal cavity",201,192753,0,0
192785201,1502,"condition_era any time prior through 0 days relative to index: Second degree burn of abdominal wall",201,192785,0,0
192815201,1503,"condition_era any time prior through 0 days relative to index: Intestinal infection due to E. coli",201,192815,0,0
192818201,1504,"condition_era any time prior through 0 days relative to index: Tuberculosis of male genital organs",201,192818,0,0
192819201,1505,"condition_era any time prior through 0 days relative to index: Typhoid fever",201,192819,0,0
192824201,1506,"condition_era any time prior through 0 days relative to index: Mumps hepatitis",201,192824,0,0
192855201,1507,"condition_era any time prior through 0 days relative to index: Cancer in situ of urinary bladder",201,192855,0,0
192858201,1508,"condition_era any time prior through 0 days relative to index: Ovarian hyperfunction",201,192858,0,0
192859201,1509,"condition_era any time prior through 0 days relative to index: Postablative ovarian failure",201,192859,0,0
192952201,1510,"condition_era any time prior through 0 days relative to index: Hernia, with gangrene",201,192952,0,0
192954201,1511,"condition_era any time prior through 0 days relative to index: Acute gastric ulcer without hemorrhage AND without perforation but with obstruction",201,192954,0,0
192956201,1512,"condition_era any time prior through 0 days relative to index: Cholecystitis",201,192956,0,0
192957201,1513,"condition_era any time prior through 0 days relative to index: Perforation of bile duct",201,192957,0,0
192958201,1514,"condition_era any time prior through 0 days relative to index: Mobile kidney",201,192958,0,0
192963201,1515,"condition_era any time prior through 0 days relative to index: Disorder of pancreas",201,192963,0,0
192965201,1516,"condition_era any time prior through 0 days relative to index: Calculus in diverticulum of bladder",201,192965,0,0
192978201,1517,"condition_era any time prior through 0 days relative to index: First degree perineal tear during delivery - delivered",201,192978,0,0
193016201,1518,"condition_era any time prior through 0 days relative to index: Cystic disease of kidney",201,193016,0,0
193020201,1519,"condition_era any time prior through 0 days relative to index: Incomplete emptying of bladder",201,193020,0,0
193086201,1520,"condition_era any time prior through 0 days relative to index: Burn of multiple sites of trunk",201,193086,0,0
193120201,1521,"condition_era any time prior through 0 days relative to index: Adenoviral enteritis",201,193120,0,0
193142201,1522,"condition_era any time prior through 0 days relative to index: Echinococcus multilocularis infection of liver",201,193142,0,0
193144201,1523,"condition_era any time prior through 0 days relative to index: Secondary malignant neoplasm of adrenal gland",201,193144,0,0
193155201,1524,"condition_era any time prior through 0 days relative to index: Carcinoid tumor of large intestine",201,193155,0,0
193157201,1525,"condition_era any time prior through 0 days relative to index: Hodgkin's disease, nodular sclerosis of spleen",201,193157,0,0
193162201,1526,"condition_era any time prior through 0 days relative to index: Carcinoma in situ of penis",201,193162,0,0
193165201,1527,"condition_era any time prior through 0 days relative to index: Disorder of adrenal gland",201,193165,0,0
193170201,1528,"condition_era any time prior through 0 days relative to index: Renal glycosuria",201,193170,0,0
193174201,1529,"condition_era any time prior through 0 days relative to index: Cystic fibrosis with meconium ileus",201,193174,0,0
193186201,1530,"condition_era any time prior through 0 days relative to index: Cauda equina syndrome with neurogenic bladder",201,193186,0,0
193210201,1531,"condition_era any time prior through 0 days relative to index: Transient ischemic deafness",201,193210,0,0
193238201,1532,"condition_era any time prior through 0 days relative to index: Acute appendicitis with peritoneal abscess",201,193238,0,0
193239201,1533,"condition_era any time prior through 0 days relative to index: Diverticulitis of small intestine",201,193239,0,0
193240201,1534,"condition_era any time prior through 0 days relative to index: Acute generalized peritonitis",201,193240,0,0
193242201,1535,"condition_era any time prior through 0 days relative to index: Perforation of intestine",201,193242,0,0
193249201,1536,"condition_era any time prior through 0 days relative to index: Acute hemorrhagic gastritis",201,193249,0,0
193250201,1537,"condition_era any time prior through 0 days relative to index: Gastric hemorrhage",201,193250,0,0
193252201,1538,"condition_era any time prior through 0 days relative to index: Diverticulosis of small intestine",201,193252,0,0
193253201,1539,"condition_era any time prior through 0 days relative to index: Nephritis",201,193253,0,0
193255201,1540,"condition_era any time prior through 0 days relative to index: Noninflammatory disorders of the ovary, fallopian tube and broad ligament",201,193255,0,0
193256201,1541,"condition_era any time prior through 0 days relative to index: Alcoholic fatty liver",201,193256,0,0
193261201,1542,"condition_era any time prior through 0 days relative to index: Vaginospasm",201,193261,0,0
193308201,1543,"condition_era any time prior through 0 days relative to index: Congenital anomaly of spleen",201,193308,0,0
193317201,1544,"condition_era any time prior through 0 days relative to index: Generalized abdominal rigidity",201,193317,0,0
193322201,1545,"condition_era any time prior through 0 days relative to index: Right lower quadrant pain",201,193322,0,0
193326201,1546,"condition_era any time prior through 0 days relative to index: Urge incontinence of urine",201,193326,0,0
193344201,1547,"condition_era any time prior through 0 days relative to index: Injury of lung with open wound into thorax",201,193344,0,0
193354201,1548,"condition_era any time prior through 0 days relative to index: Pancreas body injury with open wound into cavity",201,193354,0,0
193418201,1549,"condition_era any time prior through 0 days relative to index: Primary malignant neoplasm of spleen",201,193418,0,0
193427201,1550,"condition_era any time prior through 0 days relative to index: Hodgkin's paragranuloma of spleen",201,193427,0,0
193428201,1551,"condition_era any time prior through 0 days relative to index: Burkitt's lymphoma of intrapelvic lymph nodes",201,193428,0,0
193429201,1552,"condition_era any time prior through 0 days relative to index: Leukemic reticuloendotheliosis of intra-abdominal lymph nodes",201,193429,0,0
193431201,1553,"condition_era any time prior through 0 days relative to index: Benign tumor of digestive organ",201,193431,0,0
193434201,1554,"condition_era any time prior through 0 days relative to index: Hodgkin's disease, nodular sclerosis of intra-abdominal lymph nodes",201,193434,0,0
193437201,1555,"condition_era any time prior through 0 days relative to index: Neoplasm of uncertain behavior of female genital organ",201,193437,0,0
193445201,1556,"condition_era any time prior through 0 days relative to index: Familial Mediterranean fever",201,193445,0,0
193448201,1557,"condition_era any time prior through 0 days relative to index: Doan-Wiseman syndrome",201,193448,0,0
193493201,1558,"condition_era any time prior through 0 days relative to index: Benign hypertensive renal disease",201,193493,0,0
193518201,1559,"condition_era any time prior through 0 days relative to index: Intestinal obstruction",201,193518,0,0
193519201,1560,"condition_era any time prior through 0 days relative to index: Impaired renal function disorder",201,193519,0,0
193520201,1561,"condition_era any time prior through 0 days relative to index: Urinary bladder stone",201,193520,0.00741145419470346,1
193521201,1562,"condition_era any time prior through 0 days relative to index: Tropical sprue",201,193521,0,0
193522201,1563,"condition_era any time prior through 0 days relative to index: Acute prostatitis",201,193522,0,0
193523201,1564,"condition_era any time prior through 0 days relative to index: Broad ligament laceration syndrome",201,193523,0,0
193528201,1565,"condition_era any time prior through 0 days relative to index: Third degree uterine prolapse",201,193528,0,0
193530201,1566,"condition_era any time prior through 0 days relative to index: Follicular cyst of ovary",201,193530,0,0
193535201,1567,"condition_era any time prior through 0 days relative to index: Fetal-maternal hemorrhage - delivered",201,193535,0,0
193587201,1568,"condition_era any time prior through 0 days relative to index: Imperforate hymen",201,193587,0,0
193620201,1569,"condition_era any time prior through 0 days relative to index: Injury of kidney without open wound into abdominal cavity",201,193620,0,0
193625201,1570,"condition_era any time prior through 0 days relative to index: Capsular tear without major disruption of parenchyma of spleen AND without open wound into abdominal cavity",201,193625,0,0
193626201,1571,"condition_era any time prior through 0 days relative to index: Injury of adrenal gland with open wound into abdominal cavity",201,193626,0,0
193630201,1572,"condition_era any time prior through 0 days relative to index: Injury of liver without open wound into abdominal cavity",201,193630,0,0
193636201,1573,"condition_era any time prior through 0 days relative to index: Foreign body in bladder AND/OR urethra",201,193636,0,0
193666201,1574,"condition_era any time prior through 0 days relative to index: Injury of hip region",201,193666,0,0
193688201,1575,"condition_era any time prior through 0 days relative to index: Clostridium difficile infection",201,193688,0,0
193693201,1576,"condition_era any time prior through 0 days relative to index: Viral hepatitis without hepatic coma",201,193693,0,0
193699201,1577,"condition_era any time prior through 0 days relative to index: Chronic gonococcal endometritis",201,193699,0,0
193700201,1578,"condition_era any time prior through 0 days relative to index: Chronic gonococcal salpingitis",201,193700,0,0
193707201,1579,"condition_era any time prior through 0 days relative to index: Hymenolepiasis",201,193707,0,0
193708201,1580,"condition_era any time prior through 0 days relative to index: Infection by Dracunculus medinensis",201,193708,0,0
193719201,1581,"condition_era any time prior through 0 days relative to index: Primary malignant neoplasm of spermatic cord",201,193719,0,0
193721201,1582,"condition_era any time prior through 0 days relative to index: Malignant histiocytosis of spleen",201,193721,0,0
193722201,1583,"condition_era any time prior through 0 days relative to index: Benign tumor of endocrine pancreas",201,193722,0,0
193733201,1584,"condition_era any time prior through 0 days relative to index: Neoplasm of uncertain behavior of retroperitoneum and peritoneum",201,193733,0,0
193739201,1585,"condition_era any time prior through 0 days relative to index: Ovarian failure",201,193739,0,0
193782201,1586,"condition_era any time prior through 0 days relative to index: End stage renal disease",201,193782,0.00309334300737595,1
193793201,1587,"condition_era any time prior through 0 days relative to index: Aneurysm of visceral artery",201,193793,0,0
193795201,1588,"condition_era any time prior through 0 days relative to index: Acute gastric ulcer with hemorrhage but without obstruction",201,193795,0,0
193804201,1589,"condition_era any time prior through 0 days relative to index: Achlorhydria",201,193804,0,0
193807201,1590,"condition_era any time prior through 0 days relative to index: Anorectal fistula",201,193807,0,0
193814201,1591,"condition_era any time prior through 0 days relative to index: Chronic parametritis and pelvic cellulitis",201,193814,0,0
193818201,1592,"condition_era any time prior through 0 days relative to index: Calculus of prostate",201,193818,0,0
193863201,1593,"condition_era any time prior through 0 days relative to index: Congenital abnormality of lower limb AND/OR pelvic girdle",201,193863,0,0
193874201,1594,"condition_era any time prior through 0 days relative to index: Nocturnal enuresis",201,193874,0,0
193983201,1595,"condition_era any time prior through 0 days relative to index: Disorder of pancreatic internal secretion",201,193983,0,0
193984201,1596,"condition_era any time prior through 0 days relative to index: Adrenal hypofunction",201,193984,0,0
193998201,1597,"condition_era any time prior through 0 days relative to index: Neoplasm of uncertain behavior of digestive and respiratory systems",201,193998,0,0
194001201,1598,"condition_era any time prior through 0 days relative to index: Abnormality of secretion of gastrin",201,194001,0,0
194071201,1599,"condition_era any time prior through 0 days relative to index: Pylorospasm",201,194071,0,0
194072201,1600,"condition_era any time prior through 0 days relative to index: Bilateral femoral hernia with obstruction but no gangrene",201,194072,0,0
194077201,1601,"condition_era any time prior through 0 days relative to index: Chronic ulcerative enterocolitis",201,194077,0,0
194079201,1602,"condition_era any time prior through 0 days relative to index: Post-surgical malabsorption",201,194079,0,0
194081201,1603,"condition_era any time prior through 0 days relative to index: Acute cystitis",201,194081,0,0
194083201,1604,"condition_era any time prior through 0 days relative to index: Vaginitis and vulvovaginitis",201,194083,0,0
194088201,1605,"condition_era any time prior through 0 days relative to index: Hypertrophic elongation of cervix",201,194088,0,0
194091201,1606,"condition_era any time prior through 0 days relative to index: Calculus in urethra",201,194091,0,0
194092201,1607,"condition_era any time prior through 0 days relative to index: Uterine prolapse without vaginal wall prolapse",201,194092,0,0
194093201,1608,"condition_era any time prior through 0 days relative to index: Postcoital bleeding",201,194093,0,0
194101201,1609,"condition_era any time prior through 0 days relative to index: Uterine size for dates discrepancy",201,194101,0,0
194121201,1610,"condition_era any time prior through 0 days relative to index: Pilonidal cyst with abscess",201,194121,0,0
194133201,1611,"condition_era any time prior through 0 days relative to index: Low back pain",201,194133,0.00311586658099806,1
194149201,1612,"condition_era any time prior through 0 days relative to index: Hirschsprung's disease",201,194149,0,0
194151201,1613,"condition_era any time prior through 0 days relative to index: Congenital anomaly of stomach",201,194151,0,0
194152201,1614,"condition_era any time prior through 0 days relative to index: Renal agenesis and dysgenesis",201,194152,0,0
194175201,1615,"condition_era any time prior through 0 days relative to index: Left upper quadrant pain",201,194175,0,0
194180201,1616,"condition_era any time prior through 0 days relative to index: Open fracture of lumbar vertebra with spinal cord injury",201,194180,0,0
194229201,1617,"condition_era any time prior through 0 days relative to index: Crushing injury of lower limb",201,194229,0,0
194265201,1618,"condition_era any time prior through 0 days relative to index: Cryptosporidiosis",201,194265,0,0
194268201,1619,"condition_era any time prior through 0 days relative to index: Tuberculous peritonitis",201,194268,0,0
